filename	bytes	url
L_3DEC_2_LA_IGO_14361_28_S72_L004_R2_001.fastq.gz	595052373	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161313/L_3DEC_2_LA_IGO_14361_28_S72_L004_R2_001.fastq.gz
L_3DEC_2_T_IGO_14361_13_S21_L001_R1_001.fastq.gz	187732929	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161314/L_3DEC_2_T_IGO_14361_13_S21_L001_R1_001.fastq.gz
L_3DEC_2_T_IGO_14361_13_S21_L001_R2_001.fastq.gz	407694882	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161314/L_3DEC_2_T_IGO_14361_13_S21_L001_R2_001.fastq.gz
L_3DEC_2_T_IGO_14361_13_S21_L002_R1_001.fastq.gz	186687148	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161315/L_3DEC_2_T_IGO_14361_13_S21_L002_R1_001.fastq.gz
L_3DEC_2_T_IGO_14361_13_S21_L002_R2_001.fastq.gz	406271340	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161315/L_3DEC_2_T_IGO_14361_13_S21_L002_R2_001.fastq.gz
L_3DEC_2_T_IGO_14361_13_S24_L001_R1_001.fastq.gz	1296656864	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161316/L_3DEC_2_T_IGO_14361_13_S24_L001_R1_001.fastq.gz
L_3DEC_2_T_IGO_14361_13_S24_L001_R2_001.fastq.gz	2959803605	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161316/L_3DEC_2_T_IGO_14361_13_S24_L001_R2_001.fastq.gz
L_3DEC_2_T_IGO_14361_13_S24_L002_R1_001.fastq.gz	1269186671	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161317/L_3DEC_2_T_IGO_14361_13_S24_L002_R1_001.fastq.gz
L_3DEC_2_T_IGO_14361_13_S24_L002_R2_001.fastq.gz	2897626626	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161317/L_3DEC_2_T_IGO_14361_13_S24_L002_R2_001.fastq.gz
L_3DEC_2_T_IGO_14361_B_13_S14_L001_R1_001.fastq.gz	2852171196	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161318/L_3DEC_2_T_IGO_14361_B_13_S14_L001_R1_001.fastq.gz
L_3DEC_2_T_IGO_14361_B_13_S14_L001_R2_001.fastq.gz	6308813440	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161318/L_3DEC_2_T_IGO_14361_B_13_S14_L001_R2_001.fastq.gz
L_3DEC_2_T_IGO_14361_B_13_S14_L002_R1_001.fastq.gz	2911366203	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161319/L_3DEC_2_T_IGO_14361_B_13_S14_L002_R1_001.fastq.gz
L_3DEC_2_T_IGO_14361_B_13_S14_L002_R2_001.fastq.gz	6438514836	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161319/L_3DEC_2_T_IGO_14361_B_13_S14_L002_R2_001.fastq.gz
L_3DEC_2_T_IGO_14361_B_13_S14_L003_R1_001.fastq.gz	2918033042	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161320/L_3DEC_2_T_IGO_14361_B_13_S14_L003_R1_001.fastq.gz
L_3DEC_2_T_IGO_14361_B_13_S14_L003_R2_001.fastq.gz	6447506353	https://ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR14161320/L_3DEC_2_T_IGO_14361_B_13_S14_L003_R2_001.fastq.gz
